Replicate Speciation_rate Extinction_rate Ingroup-divergence/divergence-to-the-ingroup-ratio Number_of_leaves Generations Number_of_Genes Haploid_efective_population_size Global_substitution_rate Lineage_species_specific_rate_heterogeneity_gamma_shape Gene_family_locus_tree_specific_rate_heterogeneity_gamma_shape Individuals_per_species
030 0.00000069400980 0.00000014521930 0 30 1837121.000 500 520010.0 0.00000012193420 2.06300300000000014 7.9527900000 1
031 0.00000011579440 0.00000010200140 0 30 1281406.000 500 219903.0 0.00000001680124 2.59865399999999980 4.5059410000 1
032 0.00000013093180 0.00000011339370 0 30 482458.300 500 464538.0 0.00000002947744 0.55975140000000001 2.1905630000 1
033 0.00000075817050 0.00000022608570 0 30 6081200.000 500 946253.0 0.00000007333552 0.29750660000000001 3.0658200000 1
034 0.00000057121140 0.00000054893550 0 30 920130.000 500 502915.0 0.00000003664834 0.12131440000000000 6.6130620000 1
035 0.00000016463970 0.00000011345950 0 30 4912851.000 500 233494.0 0.00000000936894 0.17820340000000001 15.8272100000 1
036 0.00000012617580 0.00000010900290 0 30 630151.100 500 381186.0 0.00000003731894 1.59511699999999990 3.8110530000 1
037 0.00000083956050 0.00000014326770 0 30 924331.300 500 592869.0 0.00000003940299 0.74535580000000001 7.2086730000 1
038 0.00000028834520 0.00000022713980 0 30 1708235.000 500 813685.0 0.00000003357745 2.46642599999999979 3.9266980000 1
039 0.00000024350950 0.00000012721450 0 30 653921.600 500 137631.0 0.00000002642579 1.07801400000000003 14.3259000000 1
040 0.00000011628400 0.00000011317590 0 30 4047854.000 500 177674.0 0.00000002792536 1.01644000000000001 3.4672810000 1
041 0.00000011594350 0.00000010811490 0 30 7069124.000 500 129740.0 0.00000003689957 0.47515700000000000 11.2552400000 1
042 0.00000022056080 0.00000017257930 0 30 12924330.000 500 888202.0 0.00000007751660 3.22792600000000007 7.0103810000 1
043 0.00000011987010 0.00000010226900 0 30 2571242.000 500 533102.0 0.00000001456324 1.57697099999999990 9.4970220000 1
044 0.00000038913640 0.00000023146680 0 30 1993375.000 500 592410.0 0.00000003297930 0.10792480000000000 12.0441800000 1
045 0.00000052521100 0.00000037685320 0 30 2741011.000 500 684006.0 0.00000010212480 1.74662999999999990 4.7375090000 1
046 0.00000049619120 0.00000010924560 0 30 791109.400 500 843145.0 0.00000007960705 0.41474780000000000 2.2412510000 1
047 0.00000034667250 0.00000018735360 0 30 3134509.000 500 821105.0 0.00000002541962 1.52590800000000004 2.0813590000 1
048 0.00000017231110 0.00000016788250 0 30 682300.300 500 289869.0 0.00000004782483 1.33059700000000003 10.9728700000 1
049 0.00000064993380 0.00000017547780 0 30 3487145.000 500 859957.0 0.00000004299514 0.67955270000000001 8.3181160000 1
050 0.00000015070060 0.00000010454050 0 30 1180412.000 500 775143.0 0.00000001193903 1.49697199999999997 9.2159390000 1
051 0.00000021770380 0.00000012741730 0 30 1781767.000 500 37279.0 0.00000000909524 3.53150899999999979 3.0412820000 1
052 0.00000060745320 0.00000013760440 0 30 487966.500 500 872731.0 0.00000004176078 0.60632969999999997 4.6920830000 1
053 0.00000019322560 0.00000014238480 0 30 2916591.000 500 522068.0 0.00000000627820 1.41291600000000006 1.2164420000 1
054 0.00000038872740 0.00000010329350 0 30 2708266.000 500 744349.0 0.00000002035877 1.19585300000000005 1.8097690000 1
055 0.00000028478000 0.00000019393490 0 30 1004801.000 500 401887.0 0.00000003087514 4.95457000000000036 4.7670470000 1
056 0.00000010565530 0.00000010112830 0 30 1699625.000 500 869578.0 0.00000003328086 3.08314999999999984 4.6461390000 1
057 0.00000034115690 0.00000016300910 0 30 3146012.000 500 867867.0 0.00000001483023 0.24794410000000000 2.3891460000 1
058 0.00000039661280 0.00000022566000 0 30 913241.000 500 39450.0 0.00000009637784 0.50689629999999997 6.7123220000 1
059 0.00000010434580 0.00000010257010 0 30 9644879.000 500 906137.0 0.00000005310159 1.91707699999999992 1.4514210000 1
060 0.00000010510480 0.00000010099570 0 30 625521.100 500 694763.0 0.00000004606870 1.05550499999999992 19.5581300000 1
061 0.00000029962320 0.00000015367960 0 30 458659.100 500 175635.0 0.00000005929533 1.11525500000000011 1.9767980000 1
062 0.00000091971140 0.00000024303480 0 30 1279655.000 500 574195.0 0.00000000694620 1.03055699999999995 2.6547510000 1
063 0.00000056521810 0.00000011736310 0 30 459575.700 500 830362.0 0.00000004148107 1.27736800000000006 8.4058290000 1
064 0.00000020214470 0.00000013041230 0 30 1263456.000 500 373995.0 0.00000000764890 2.06508400000000014 3.9093590000 1
065 0.00000013524600 0.00000013009760 0 30 2197689.000 500 877320.0 0.00000002267975 2.78167099999999978 8.7234830000 1
066 0.00000060257690 0.00000012838020 0 30 2457161.000 500 151039.0 0.00000002627134 0.82076249999999995 2.5877020000 1
067 0.00000088015550 0.00000054563650 0 30 1122565.000 500 267866.0 0.00000003181627 1.20357500000000006 2.6319180000 1
068 0.00000017605900 0.00000014039030 0 30 293790.600 500 451998.0 0.00000004760819 1.33316699999999999 4.3040180000 1
069 0.00000043658610 0.00000013149320 0 30 2495416.000 500 682729.0 0.00000003646091 2.12319199999999997 3.0160020000 1
070 0.00000020645040 0.00000014487060 0 30 4006435.000 500 378528.0 0.00000001249077 0.84260970000000002 4.8910970000 1
071 0.00000030086040 0.00000011706320 0 30 1298323.000 500 593875.0 0.00000002583356 1.07162399999999991 4.2921890000 1
072 0.00000055481990 0.00000010664120 0 30 7805434.000 500 578644.0 0.00000002742447 3.02915599999999996 14.6241200000 1
073 0.00000087819400 0.00000082949100 0 30 1223022.000 500 49419.0 0.00000001618596 0.88894689999999998 6.5020670000 1
074 0.00000015137160 0.00000011357390 0 30 2802127.000 500 371812.0 0.00000001965240 0.40987190000000001 3.0350100000 1
075 0.00000036323820 0.00000034556570 0 30 1638777.000 500 565108.0 0.00000005290123 0.26803139999999998 7.1011790000 1
076 0.00000018701390 0.00000012776520 0 30 4882600.000 500 350334.0 0.00000003062435 0.36443140000000002 5.1423450000 1
077 0.00000015054230 0.00000012567610 0 30 22301650.000 500 447522.0 0.00000003737820 0.57074670000000005 11.0278800000 1
078 0.00000091206030 0.00000025096860 0 30 291477.300 500 607140.0 0.00000001831087 1.99471500000000002 4.8524650000 1
079 0.00000011068860 0.00000010417960 0 30 1067072.000 500 496622.0 0.00000001674874 0.44714440000000000 11.2592100000 1
080 0.00000012072110 0.00000010302650 0 30 683301.400 500 972188.0 0.00000004055664 1.91858700000000004 10.6998600000 1
081 0.00000044618960 0.00000031819170 0 30 4846515.000 500 145653.0 0.00000001369305 0.02815474000000000 3.9707870000 1
082 0.00000049323530 0.00000010240720 0 30 3347798.000 500 146062.0 0.00000002967517 2.43882200000000005 5.3403860000 1
083 0.00000029963540 0.00000022898860 0 30 1004085.000 500 680299.0 0.00000000908615 1.04912500000000009 3.8218380000 1
084 0.00000014159420 0.00000012439720 0 30 4592397.000 500 49719.0 0.00000001580821 3.35176300000000005 5.0121690000 1
085 0.00000013221180 0.00000010180940 0 30 2095113.000 500 98924.0 0.00000004287916 2.88861999999999997 1.4034930000 1
086 0.00000063844760 0.00000033686930 0 30 1806743.000 500 43123.0 0.00000002481343 0.34041260000000001 37.8681500000 1
087 0.00000027700830 0.00000026547900 0 30 722886.700 500 270907.0 0.00000002941946 3.26840500000000000 3.1523020000 1
088 0.00000066835380 0.00000017180440 0 30 5106377.000 500 556414.0 0.00000002635543 3.82684900000000017 3.3995010000 1
089 0.00000018738340 0.00000016211290 0 30 1563493.000 500 340947.0 0.00000004583811 0.94960279999999997 9.2905410000 1
090 0.00000010316440 0.00000010145010 0 30 913670.900 500 168569.0 0.00000004844514 4.44551699999999972 1.7516440000 1
091 0.00000033404060 0.00000010807190 0 30 360644.300 500 742245.0 0.00000008232047 0.39393230000000001 5.3438220000 1
092 0.00000028985080 0.00000026681920 0 30 1353748.000 500 125980.0 0.00000001830106 0.22721250000000001 3.0426330000 1
093 0.00000099364170 0.00000022036850 0 30 2435949.000 500 240392.0 0.00000002386756 8.18899299999999997 2.4025640000 1
094 0.00000019998540 0.00000011932940 0 30 4465209.000 500 250298.0 0.00000002022741 0.89329090000000000 11.9591600000 1
095 0.00000019349590 0.00000012471520 0 30 5254571.000 500 571515.0 0.00000004732829 0.79656170000000004 14.6271800000 1
096 0.00000024208690 0.00000013729970 0 30 2693000.000 500 702999.0 0.00000001888629 5.99901100000000032 7.1191450000 1
097 0.00000020006430 0.00000010011850 0 30 446079.600 500 183993.0 0.00000005082677 0.14476990000000001 1.6375370000 1
098 0.00000020286180 0.00000016559750 0 30 1037312.000 500 822789.0 0.00000009833549 1.18448899999999990 24.3639300000 1
099 0.00000088170780 0.00000013144250 0 30 298315.100 500 250796.0 0.00000009796670 0.77454460000000003 4.6650600000 1
100 0.00000091383760 0.00000022873100 0 30 16683200.000 500 84129.0 0.00000004443704 1.03068899999999997 24.6175600000 1
001 0.00000022126670 0.00000016087900 0 30 1610937.000 500 414467.0 0.00000005252273 2.63355899999999998 5.9870380000 1
002 0.00000021269270 0.00000018075660 0 30 3237804.000 500 154982.0 0.00000004114777 8.39167499999999933 1.6629360000 1
003 0.00000077487510 0.00000063395010 0 30 1474851.000 500 701344.0 0.00000005936928 9.36465300000000056 1.6945440000 1
004 0.00000023478850 0.00000012170670 0 30 511055.300 500 972265.0 0.00000002912494 12.08092000000000077 5.3157920000 1
005 0.00000021816540 0.00000017785160 0 30 819057.500 500 619139.0 0.00000001485440 7.70978700000000039 4.8152660000 1
006 0.00000057676140 0.00000030050330 0 30 795900.500 500 874705.0 0.00000001731504 7.80715100000000017 4.9126980000 1
007 0.00000015318760 0.00000012152130 0 30 53024.140 500 914965.0 0.00000003692849 2.57593199999999989 14.2652800000 1
008 0.00000026707640 0.00000024860180 0 30 18874460.000 500 403859.0 0.00000002888351 2.35640699999999992 15.6341700000 1
009 0.00000016601730 0.00000010282570 0 30 4068356.000 500 903243.0 0.00000002302709 8.65431000000000061 3.9158890000 1
010 0.00000011766570 0.00000011723710 0 30 1883034.000 500 523448.0 0.00000005669921 2.11270300000000022 11.3144400000 1
011 0.00000044549540 0.00000041786250 0 30 2310260.000 500 143946.0 0.00000001197402 4.90599299999999960 7.2244300000 1
012 0.00000092782760 0.00000015607960 0 30 835231.800 500 200114.0 0.00000001093791 19.72633000000000081 2.1238470000 1
013 0.00000024985250 0.00000019486410 0 30 1482034.000 500 320379.0 0.00000003759769 2.64680299999999979 10.5824100000 1
014 0.00000016198720 0.00000011362910 0 30 186221.000 500 745195.0 0.00000001178164 0.67109549999999996 5.5906530000 1
015 0.00000060521630 0.00000021863440 0 30 4459204.000 500 93383.0 0.00000002700146 15.14265999999999934 7.4586890000 1
016 0.00000024992590 0.00000015602120 0 30 6430820.000 500 961439.0 0.00000002198791 0.76755419999999996 1.8275120000 1
017 0.00000089656340 0.00000078393760 0 30 8744374.000 500 972081.0 0.00000008210416 6.43405200000000033 1.6224890000 1
018 0.00000018321540 0.00000018252860 0 30 2165916.000 500 422179.0 0.00000001835790 12.98933000000000071 7.2087830000 1
019 0.00000063576140 0.00000028063390 0 30 2320425.000 500 56429.0 0.00000000691703 2.47019799999999989 4.0372390000 1
020 0.00000013250530 0.00000010915800 0 30 3303956.000 500 547469.0 0.00000004596989 8.92718699999999998 3.4364240000 1
021 0.00000064698520 0.00000016472790 0 30 5752504.000 500 320588.0 0.00000001157890 8.87896100000000033 6.4351490000 1
022 0.00000022043170 0.00000021422860 0 30 17026780.000 500 554726.0 0.00000003995941 40.36205000000000354 4.6239170000 1
023 0.00000017649620 0.00000015099720 0 30 2667736.000 500 137434.0 0.00000002973297 8.73633099999999985 1.1227980000 1
024 0.00000026720760 0.00000010550920 0 30 597648.900 500 221774.0 0.00000006792245 12.97432000000000052 6.3494720000 1
025 0.00000018664240 0.00000017845910 0 30 1274712.000 500 877546.0 0.00000003312321 1.55600699999999992 14.4046100000 1
026 0.00000037639860 0.00000012615240 0 30 4341822.000 500 116655.0 0.00000007414421 5.68551599999999979 2.6330360000 1
027 0.00000039349480 0.00000033450170 0 30 1968051.000 500 524298.0 0.00000000736134 14.04499000000000031 2.9082960000 1
028 0.00000069624710 0.00000019703720 0 30 2851115.000 500 570581.0 0.00000001072088 22.58887999999999963 1.5289510000 1
029 0.00000019772010 0.00000015607070 0 30 1570739.000 500 10570.0 0.00000003430526 2.94155500000000014 1.1616310000 1
030 0.00000043547560 0.00000030921800 0 30 3600169.000 500 744312.0 0.00000005105052 0.81754550000000004 5.5086860000 1
031 0.00000057962310 0.00000019042960 0 30 733949.100 500 742865.0 0.00000002922824 2.33953299999999986 6.5646440000 1
032 0.00000018807800 0.00000018379140 0 30 2830097.000 500 384896.0 0.00000000617024 2.48677500000000018 6.4251390000 1
033 0.00000014418470 0.00000012389250 0 30 353003.800 500 624692.0 0.00000005991462 3.84226799999999979 5.9014990000 1
034 0.00000021604610 0.00000020233960 0 30 471951.100 500 774631.0 0.00000002726355 3.05855200000000016 5.9415120000 1
035 0.00000047674540 0.00000023671390 0 30 1414366.000 500 208521.0 0.00000005866813 1.63187799999999994 1.7938170000 1
036 0.00000088177250 0.00000070969580 0 30 1578234.000 500 203031.0 0.00000002636122 4.54707799999999995 3.7559480000 1
037 0.00000036095730 0.00000028502590 0 30 38308330.000 500 715392.0 0.00000000814044 0.89084229999999998 1.6772700000 1
038 0.00000012860890 0.00000010007990 0 30 1218462.000 500 401752.0 0.00000003031184 2.08255599999999985 5.1331320000 1
039 0.00000031492740 0.00000020475460 0 30 1475071.000 500 256285.0 0.00000004944820 0.50130529999999995 6.4355220000 1
040 0.00000093467380 0.00000014620800 0 30 644599.500 500 103171.0 0.00000001595782 3.11942100000000000 4.9914340000 1
041 0.00000043686640 0.00000012039040 0 30 774026.500 500 113797.0 0.00000002273653 8.14413599999999960 12.7748100000 1
042 0.00000040228620 0.00000013044280 0 30 16022320.000 500 68955.0 0.00000003508909 5.55457200000000029 7.9282680000 1
043 0.00000070995930 0.00000038921180 0 30 2452852.000 500 879263.0 0.00000009184276 3.42426100000000000 3.6476490000 1
044 0.00000024262450 0.00000014629800 0 30 211834.100 500 52427.0 0.00000003496996 7.75031499999999962 9.0408640000 1
045 0.00000013465830 0.00000011354330 0 30 26745920.000 500 703117.0 0.00000002329654 5.92888799999999971 6.6048560000 1
046 0.00000013931170 0.00000012276710 0 30 829968.100 500 190593.0 0.00000011759820 1.42304000000000008 5.1249780000 1
047 0.00000083925940 0.00000027896870 0 30 3278173.000 500 936358.0 0.00000006733107 173.12889999999998736 4.6165190000 1
048 0.00000071192220 0.00000029682960 0 30 9072038.000 500 155823.0 0.00000001354323 27.53716999999999970 2.1247250000 1
049 0.00000043928900 0.00000018264450 0 30 1504968.000 500 440354.0 0.00000007613987 8.82165099999999924 3.9764520000 1
050 0.00000013499610 0.00000011746900 0 30 777717.300 500 573062.0 0.00000003653946 24.41561000000000092 5.9380180000 1
051 0.00000017257970 0.00000010739390 0 30 968366.100 500 548138.0 0.00000002821011 4.99195299999999964 2.6730970000 1
052 0.00000014492350 0.00000012138390 0 30 677367.600 500 446069.0 0.00000008185142 3.84299100000000005 11.8965500000 1
053 0.00000012387900 0.00000010463150 0 30 1482758.000 500 650600.0 0.00000003673340 3.81119200000000014 7.0079260000 1
054 0.00000040164880 0.00000019414340 0 30 1908649.000 500 331292.0 0.00000003551135 8.20917599999999936 4.1380660000 1
055 0.00000037480910 0.00000020277420 0 30 1070851.000 500 735999.0 0.00000001446339 33.96036999999999750 3.1474500000 1
056 0.00000026351510 0.00000023770090 0 30 10703570.000 500 245235.0 0.00000003708358 11.24398000000000053 3.4181540000 1
057 0.00000010923480 0.00000010022560 0 30 1193298.000 500 278706.0 0.00000000959421 1.40554099999999993 8.4303550000 1
058 0.00000022248630 0.00000019925390 0 30 412070.500 500 446749.0 0.00000002774996 9.36795399999999923 1.6055020000 1
059 0.00000054707860 0.00000016087150 0 30 699004.400 500 381130.0 0.00000006296176 2.39762200000000014 7.8222240000 1
060 0.00000019651480 0.00000015211020 0 30 1024384.000 500 749862.0 0.00000003019189 1.39087099999999997 4.3811630000 1
061 0.00000068562310 0.00000018013480 0 30 5771733.000 500 378465.0 0.00000004931982 3.60406799999999983 8.7671630000 1
062 0.00000048658070 0.00000010725110 0 30 522091.400 500 42481.0 0.00000002538718 7.09598700000000004 2.6361300000 1
063 0.00000042877370 0.00000041354010 0 30 6420451.000 500 416855.0 0.00000003069251 5.29995100000000008 2.0289790000 1
064 0.00000025199300 0.00000019910260 0 30 5234253.000 500 75390.0 0.00000005006322 24.43528999999999840 8.8143970000 1
065 0.00000028198040 0.00000016070950 0 30 751796.400 500 324177.0 0.00000003187182 0.84504559999999995 4.6514480000 1
066 0.00000033573920 0.00000031624200 0 30 555467.800 500 644829.0 0.00000003435995 1.39955099999999999 8.3299390000 1
067 0.00000026682220 0.00000018865570 0 30 994339.300 500 224959.0 0.00000001021831 1.99504799999999993 15.4977800000 1
068 0.00000051211040 0.00000011782960 0 30 1488111.000 500 160584.0 0.00000001751531 4.13216599999999978 2.0917770000 1
069 0.00000018884660 0.00000016182670 0 30 10935250.000 500 74455.0 0.00000003627571 2.28722400000000015 5.2194030000 1
070 0.00000076820680 0.00000019315830 0 30 2299418.000 500 686355.0 0.00000003569486 7.35903500000000044 17.2721900000 1
071 0.00000038731480 0.00000017374620 0 30 1413038.000 500 512129.0 0.00000003039329 11.14094000000000051 4.7740680000 1
072 0.00000021097160 0.00000010237020 0 30 3622002.000 500 951926.0 0.00000022836390 2.72367900000000018 4.4903740000 1
073 0.00000018573110 0.00000011746620 0 30 3096469.000 500 234224.0 0.00000001364337 11.61674000000000007 6.2093520000 1
074 0.00000023111990 0.00000011976930 0 30 3059386.000 500 913493.0 0.00000001656409 0.92454190000000003 4.6841350000 1
075 0.00000024207030 0.00000014439990 0 30 4635782.000 500 407480.0 0.00000002003365 10.68255000000000088 4.1411500000 1
076 0.00000012946960 0.00000011578790 0 30 3338544.000 500 166255.0 0.00000006416782 16.22056999999999860 2.4062810000 1
077 0.00000011760040 0.00000011005920 0 30 759183.100 500 912851.0 0.00000003866337 4.53266800000000014 4.5372130000 1
078 0.00000097054650 0.00000025639810 0 30 1783012.000 500 475512.0 0.00000005084209 7.46674699999999980 2.7097580000 1
079 0.00000013601970 0.00000012320000 0 30 762649.800 500 745777.0 0.00000001660036 4.07475200000000015 12.6938200000 1
080 0.00000012807660 0.00000010172690 0 30 3257011.000 500 179468.0 0.00000008853300 0.54462440000000001 20.1656100000 1
081 0.00000032439240 0.00000011120590 0 30 1900111.000 500 93962.0 0.00000003001922 12.80926999999999971 4.2266840000 1
082 0.00000016587770 0.00000015882020 0 30 972131.200 500 611098.0 0.00000001580354 12.67286000000000001 8.5601530000 1
083 0.00000013474990 0.00000010114890 0 30 1700973.000 500 863784.0 0.00000002033802 8.93607199999999935 10.3959500000 1
084 0.00000028101820 0.00000021033180 0 30 720393.100 500 392164.0 0.00000005117618 5.50674599999999970 8.4020980000 1
085 0.00000065649840 0.00000019307530 0 30 1992082.000 500 89218.0 0.00000001989419 0.77866270000000004 3.6742060000 1
086 0.00000012371880 0.00000010700550 0 30 3753573.000 500 927485.0 0.00000002304175 23.75552000000000064 9.1550100000 1
087 0.00000027120250 0.00000013561070 0 30 1810995.000 500 225443.0 0.00000003199146 1.39000600000000007 4.9234580000 1
088 0.00000016224170 0.00000010057970 0 30 2852660.000 500 354338.0 0.00000002615396 6.65761999999999965 10.7666400000 1
089 0.00000032329200 0.00000011071390 0 30 1886935.000 500 345137.0 0.00000002213461 10.26974000000000053 7.0430020000 1
090 0.00000010981820 0.00000010811230 0 30 948425.400 500 364224.0 0.00000002501894 26.06782000000000110 4.0011550000 1
091 0.00000032714330 0.00000028006250 0 30 1375745.000 500 639252.0 0.00000000966765 10.64154000000000089 1.8734410000 1
092 0.00000013395750 0.00000013123180 0 30 5881510.000 500 222601.0 0.00000009129685 6.39757999999999960 7.6056840000 1
093 0.00000011485430 0.00000011253140 0 30 683572.700 500 483304.0 0.00000001772005 3.47904500000000017 3.4326530000 1
094 0.00000044162250 0.00000039544790 0 30 455120.100 500 516049.0 0.00000009533922 7.30913900000000005 13.0072700000 1
095 0.00000011242070 0.00000010182560 0 30 5701029.000 500 367610.0 0.00000003518037 8.56722399999999951 11.3742600000 1
096 0.00000023477960 0.00000018925030 0 30 913483.700 500 796251.0 0.00000001597255 3.01215799999999989 3.5853240000 1
097 0.00000079280760 0.00000041331070 0 30 7522637.000 500 485082.0 0.00000003332483 6.48277799999999971 2.2710960000 1
098 0.00000048790300 0.00000033141240 0 30 2082019.000 500 522143.0 0.00000002234793 3.37273500000000004 0.9369826000 1
099 0.00000026134320 0.00000010540270 0 30 10477250.000 500 492992.0 0.00000004185182 4.27851400000000037 4.8565020000 1
100 0.00000015474630 0.00000013729780 0 30 4600460.000 500 537458.0 0.00000002485792 8.40947099999999992 2.1028350000 1
001 0.00000022126670 0.00000016087900 0 30 1610937.000 500 414467.0 0.00000005252273 87.21147999999999456 5.9870380000 1
002 0.00000012707140 0.00000012138810 0 30 12469590.000 500 973336.0 0.00000019146130 343.56270000000000664 6.5529910000 1
003 0.00000083865920 0.00000028600140 0 30 8154854.000 500 850940.0 0.00000004492401 35.40147999999999939 3.7868640000 1
004 0.00000039167660 0.00000016323050 0 30 2494164.000 500 721717.0 0.00000001289081 89.04529999999999745 7.6092610000 1
005 0.00000044871860 0.00000018244030 0 30 1683478.000 500 277674.0 0.00000000609461 121.35899999999999466 8.0390070000 1
006 0.00000034004860 0.00000024227950 0 30 1183637.000 500 233306.0 0.00000003041680 37.75121000000000038 3.3457570000 1
007 0.00000067117640 0.00000028489160 0 30 2209754.000 500 455459.0 0.00000006096558 140.22270000000000323 6.7007540000 1
008 0.00000012465880 0.00000010587670 0 30 3756563.000 500 408330.0 0.00000002464592 157.03360000000000696 8.1765230000 1
009 0.00000012589210 0.00000010327370 0 30 8852386.000 500 210757.0 0.00000011655950 320.15649999999999409 2.6034640000 1
010 0.00000043371240 0.00000013224820 0 30 704615.600 500 396866.0 0.00000001908318 154.78499999999999659 2.2805040000 1
011 0.00000062354930 0.00000051907450 0 30 1778904.000 500 572319.0 0.00000002909267 105.05889999999999418 2.4791670000 1
012 0.00000036375990 0.00000035347330 0 30 3832570.000 500 884180.0 0.00000002934838 998.17259999999998854 16.7133700000 1
013 0.00000085008210 0.00000061474790 0 30 1388343.000 500 676611.0 0.00000001187689 594.39970000000005257 6.5564050000 1
014 0.00000021225790 0.00000014674690 0 30 3294575.000 500 24570.0 0.00000001880353 91.58939999999999770 3.5076070000 1
015 0.00000016184110 0.00000014388230 0 30 548778.300 500 787243.0 0.00000005538103 117.45759999999999934 4.8874160000 1
016 0.00000037320160 0.00000028639430 0 30 959248.600 500 762554.0 0.00000011667610 128.34989999999999100 5.0599210000 1
017 0.00000020437490 0.00000016322450 0 30 283704.100 500 130589.0 0.00000002159773 269.86390000000000100 3.1187570000 1
018 0.00000018500950 0.00000013673140 0 30 2085335.000 500 604767.0 0.00000000707592 383.54640000000000555 8.7216180000 1
019 0.00000090070290 0.00000037224010 0 30 784207.300 500 99311.0 0.00000002251973 105.38710000000000377 3.8090640000 1
020 0.00000059469660 0.00000045166290 0 30 819755.400 500 927504.0 0.00000001973170 898.99450000000001637 2.5857910000 1
021 0.00000019339910 0.00000011978810 0 30 1086717.000 500 440267.0 0.00000003751054 71.86047999999999547 2.1223070000 1
022 0.00000056561650 0.00000055184490 0 30 4627484.000 500 788819.0 0.00000001743837 55.43596999999999753 13.0668700000 1
023 0.00000019525640 0.00000011010460 0 30 733616.300 500 255601.0 0.00000004155972 91.34274000000000626 1.5557040000 1
024 0.00000022008450 0.00000016058550 0 30 2365781.000 500 165922.0 0.00000003276376 85.24536000000000513 2.2537540000 1
025 0.00000023677060 0.00000010749310 0 30 930930.600 500 303046.0 0.00000004460714 369.74709999999998900 16.4662100000 1
026 0.00000025283250 0.00000015478100 0 30 1366090.000 500 549608.0 0.00000001852981 75.73136999999999830 4.9766660000 1
027 0.00000024510420 0.00000019571870 0 30 1662763.000 500 719711.0 0.00000006352935 519.56870000000003529 5.8435160000 1
028 0.00000030893160 0.00000013725220 0 30 1847151.000 500 129965.0 0.00000004325735 484.67939999999998690 4.4229470000 1
029 0.00000018764550 0.00000010534600 0 30 1198983.000 500 737522.0 0.00000004562057 825.75710000000003674 13.0903700000 1
030 0.00000034118360 0.00000032229690 0 30 13471480.000 500 490030.0 0.00000001001406 437.50709999999997990 4.0067430000 1
031 0.00000016354380 0.00000014757200 0 30 3940137.000 500 430859.0 0.00000004348273 486.58229999999997517 2.1810320000 1
032 0.00000039385240 0.00000032258230 0 30 2415968.000 500 264441.0 0.00000003059596 45.66510000000000247 5.3500300000 1
033 0.00000021201650 0.00000016344810 0 30 1631972.000 500 339748.0 0.00000004845741 285.43880000000001473 1.9544660000 1
034 0.00000099835020 0.00000022599400 0 30 2776526.000 500 558590.0 0.00000002119928 134.28819999999998913 5.7004580000 1
035 0.00000092579630 0.00000041285220 0 30 2143980.000 500 723760.0 0.00000010876410 133.67799999999999727 8.3353560000 1
036 0.00000016758040 0.00000010814780 0 30 4311960.000 500 262111.0 0.00000002932751 51.20763999999999783 1.7575880000 1
037 0.00000032545450 0.00000013778800 0 30 4434527.000 500 398248.0 0.00000006788173 18.44958000000000098 11.3602100000 1
038 0.00000012061510 0.00000010393910 0 30 2095535.000 500 994688.0 0.00000012726270 190.47540000000000759 5.5397940000 1
039 0.00000065492590 0.00000011403450 0 30 900137.300 500 78836.0 0.00000003631446 247.04449999999999932 4.1509120000 1
040 0.00000021198480 0.00000010493400 0 30 915176.700 500 342083.0 0.00000002155071 373.27609999999998536 34.8160900000 1
041 0.00000095927440 0.00000024600780 0 30 857486.600 500 576215.0 0.00000002102088 443.45119999999997162 8.2883530000 1
042 0.00000069649950 0.00000016904140 0 30 2052045.000 500 25673.0 0.00000000800211 115.41570000000000107 18.0701900000 1
043 0.00000092323710 0.00000010888920 0 30 1857123.000 500 368457.0 0.00000003473176 228.69950000000000045 5.1218150000 1
044 0.00000023951670 0.00000019495480 0 30 1226899.000 500 136783.0 0.00000003056157 60.98163000000000267 2.3070710000 1
045 0.00000017128340 0.00000010461720 0 30 434268.300 500 547934.0 0.00000005333245 40.93614999999999782 7.4133350000 1
046 0.00000015329920 0.00000015086360 0 30 11779580.000 500 946152.0 0.00000002872650 693.59079999999994470 2.1839280000 1
047 0.00000044467730 0.00000021615680 0 30 1928368.000 500 645820.0 0.00000002616041 362.98169999999998936 2.9107630000 1
048 0.00000014902400 0.00000010604840 0 30 2566455.000 500 146208.0 0.00000002679162 377.91719999999997981 8.1040610000 1
049 0.00000032133470 0.00000011186430 0 30 207618.200 500 696889.0 0.00000006629871 135.17099999999999227 6.1059270000 1
050 0.00000024170180 0.00000013951170 0 30 1678657.000 500 432917.0 0.00000002689796 203.04429999999999268 5.6198390000 1
051 0.00000011957310 0.00000011041510 0 30 16593110.000 500 539434.0 0.00000005100720 30.26061999999999941 6.3361150000 1
052 0.00000034612060 0.00000014177480 0 30 3761644.000 500 66788.0 0.00000004972970 136.28780000000000427 11.8944200000 1
053 0.00000034159720 0.00000012141120 0 30 219614.300 500 798325.0 0.00000003726860 46.68495999999999668 8.0008610000 1
054 0.00000026467430 0.00000022398620 0 30 436291.800 500 578645.0 0.00000001719664 196.48570000000000846 9.5895340000 1
055 0.00000038620420 0.00000018228940 0 30 1209544.000 500 349742.0 0.00000001715766 229.46670000000000300 12.5170400000 1
056 0.00000015950490 0.00000010170800 0 30 669452.700 500 758591.0 0.00000004001926 112.13320000000000221 5.0605510000 1
057 0.00000027063340 0.00000011371650 0 30 3700290.000 500 50659.0 0.00000016465870 10.03397999999999968 5.1674490000 1
